entry_ID,version,hash_value,storage_policy,request_key,time_stamp,partition
1,0,2140942911,0,https://secure.viber.com/viber/viber.php?function=GetDefaultCountry,2020-03-26 01:10:57,
2,0,1983878736,0,https://app.adjust.com/sdk_click,2020-03-26 01:10:57,
3,0,-1921718397,0,https://app.adjust.com/session,2020-03-26 01:10:57,
4,0,9049488961387692493,0,https://app.adjust.com/sdk_info,2020-03-26 01:11:02,
5,0,5791407412077716972,0,https://app.adjust.com/attribution?bundle_id=com.viber&initiated_by=sdk&app_version=12.6.0.1&device_name=iPhone8%2C4&app_version_short=12.6.0&needs_response_details=1&attribution_deeplink=1&os_build=17D50&os_name=ios&event_buffering_enabled=0&persistent_ios_uuid=9b17e80b-7cb0-4f9d-ab52-a1d4bab5d823&idfv=17442B8C-59EA-46F9-871B-0555826497A8&environment=production&app_token=37bu8dk8hw5h&os_version=13.3.1&created_at=2020-03-25T21%3A10%3A58.914Z-0400&device_type=iPhone&idfa=0D99ABE9-B1D0-41C1-8C45-2681A498AD97&sent_at=2020-03-25T21%3A10%3A58.920Z-0400,2020-03-26 01:11:02,
6,0,1489140829,0,https://abtest.api.viber.com/api/v1/assignments/applications/Viber/restore,2020-03-26 01:11:25,
7,0,-2227912990735901171,0,https://secure.viber.com/viber/viber.php?function=RegisterUser,2020-03-26 01:11:25,
8,0,-2284343785776103943,0,https://secure.viber.com/viber/viber.php?function=ActivateUser,2020-03-26 01:11:39,
9,0,598243901,0,https://content.cdn.viber.com/stickers/notifications.json,2020-03-26 01:11:42,
10,0,-377528285232875593,0,http://content.cdn.viber.com/stickers/hiPromo/onboarding2.json,2020-03-26 01:11:42,
11,0,-514601569,0,https://app.adjust.com/event,2020-03-26 01:11:42,
12,0,5462874852866118216,0,https://explore.api.viber.com/data/explore/US/config-revision?system=iOS&lang=en,2020-03-26 01:11:42,
13,0,1852233090,0,https://pg.cdn.viber.com/pgws/get_pg_info_by_uris?translationLang=en&group_uris=giphy%2Cstickers%2Cfavorites%2Ctenorgif%2Cfoursquare%2Cyoutube%2Crakutengames%2Cfcbarcelona%2Cvlipsy,2020-03-26 01:11:42,
14,0,3144074864522784911,0,"https://content-suggestions.viber.com/v1/suggest?memberId=em:AQBCrtTBS8QTfxpvAACP6eRpnN2hfJWMRL/bLGPRZ3s/hNTCLnyNop7%2B&countryCode=1&udid=393a873f6ca7d7c6ae6479280026a656e8c659d5&contentType=1,2&phone=19195794674&tokenTS=1585185100022&authToken=URyzD3hJuCikr9roOjBmVVs9K50pJ7zn6lDCCs5buv5j6hf3UPBE1o4ItiCzf0KZAeKQi9OA3M5YC0B1sAFhDQ%3D%3D",2020-03-26 01:11:42,
15,0,-819920310,0,http://content.cdn.viber.com/stickers/viberid/viberid.json,2020-03-26 01:11:43,
16,0,-3638239828001775110,0,https://s3.amazonaws.com/viber-pg/ChatExtSuggestions/suggestions.json,2020-03-26 01:11:46,
17,0,-2892975391137315050,0,https://pubads.g.doubleclick.net/gampad/ads?os_version=13.3.1&u_sso=any&ios_base_sdk=13.2&is_pseud=false&js=afma-sdk-i-v7.43.0&u_so=p&ios_app_volume=1&is_other_audio_playing=0&fbs_aeid=8188482464938538866&u_mwsso=any&fbs_aiid=4A85CE67D2714FE0BB1E7B60663C9C27&ms=1Sja0XxnL3cyfhCyovhkFMiKQos9BPpkJ79x45BlCx-gCYKPRI9SaMge7-l7B9emLx8YMHpaaO4ui71avhtC1YfJBlPzeAB8dfx97IiFCtYCFS0kWeG8CF6nrVNGLDTEDOJFjG8O5nuvVQxq2oAzxI8p-JfNm22hg8gk1ylRPTc63TtfFi0aB9sfkh7vL5ozadBPFYbaDv8OOQnI-2hur-wAVY1deHnSnPfZzBjvqnwgg-jxlEvJwbXWw2rIOLpa0rxkNV_fNCZtXNspewqKNqGeKZh2EtVbViEW6wfYW7p3VwUgKRWqls2xM7XKHOr4occJr3zGcByQ6ULWYf2fPQ&hl=en&u_sd=2&u_w=320&submodel=iPhone8%2C4&u_h=568&net=wi&binary_arch=arm64&should_silence_audio=0&is_nonagon=true&native_templates=2%2C1%2C4%2C5&_c_csdk_npa_o=false&guci=0.0.0.0.0.0.0.0&native_version=3&_ad_b=0x0&format=320x50_mb&_package_name=com.viber&an=12.6.0.iphone.com.viber&u_audio=1&swipeable=0&dtxcb=11C505&dtsdk=iphoneos13.2&m_os_tgt=13.0&pf_wv=wkwebview&_ats=Lmw&preqs=0&seq_num=1&time_in_session=0&preqs_in_session=0&output=html&region=mobile_app&u_tz=-240&url=12.6.0.iphone.com.viber.adsenseformobileapps.com&gdfp_req=1&markup=html&m_ast=afmajs&impl=ifr&iu=%2F65656263%2FGoogle_Direct%2FCalls_Screen_Placement_Prod_Direct&sz=320x50&correlator=3017384922206235&_hl=en-us&gsb=wi&apm_app_id=1%3A631272190743%3Aios%3A63c98078967f6347&gmp_app_id=1%3A631272190743%3Aios%3A63c98078967f6347&apm_app_type=1&caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_sdkAdmobApiForAds_di_transparentBackground_sdkVideo_sfv_dinm_dim_nav_navc_ct_scroll_dinmo_gls_saiMacro_cpcbg_gcache_xSeconds&swdr=false&cap=a&blockAutoClicks=false&cust_params=age_group%3D25-34%26gender%3DM%26v_ver%3D12.6.0%26lang%3Den%26connection%3DWifi&includeDoritos=true&d_imp=1&_native_image_orientation=unknown&tcar=10&jsv=sdk_20190107_RC02-production-sdk_20200320_RC00&urll=1872#caps=interactiveVideo_inlineVideo_mraid1_mraid2_mraid3_th_autoplay_mediation_av_sdkAdmobApiForAds_di_transparentBackground_sdkVideo_sfv_dinm_dim_nav_navc_ct_scroll_dinmo_gls_saiMacro_cpcbg_gcache_xSeconds&format=320x50_mb&js=afma-sdk-i-v7.43.0&preqs=0&seq_num=1,2020-03-26 01:12:03,
18,0,635206122,0,https://tpc.googlesyndication.com/pagead/imgad?id=CICAgKDH7Pi_RxABGAEyCJnviPyW68H_&b2s=false,2020-03-26 01:12:06,
19,0,1339077160785237546,0,https://firebaselogging.googleapis.com/v0cc/log/batch,2020-03-26 01:19:35,
