entry_ID,version,hash_value,storage_policy,request_key,time_stamp,partition
1,0,-1331922944945030221,0,https://md-i-c.apptimize.com/api/metadata/v4/ANQgduA5NhzxdZHcCALcgqWJbvQgryw?rid=6202EEED&guid=546BF936-4B26-4303-87EE-6F5BD28B1A1C,2020-04-02 13:40:29,
2,0,2871214329897665003,0,https://api.apptimize.com/v1/users/546BF936-4B26-4303-87EE-6F5BD28B1A1C/code-blocks/x_ios_welcome_screen,2020-04-02 13:40:33,
3,0,-1921718397,0,https://app.adjust.com/session,2020-04-02 13:40:33,
4,0,1702323278,0,https://appboy-images.com/zip_uploads/files/5dbc0dafd518e13a8762d25e/c7856cf12a630dd7dc3d046aa340c9e148f5500f/original.zip?1572605359,2020-04-02 13:40:33,
5,0,119552431,0,https://appboy-images.com/zip_uploads/files/5df8ace3125ebf42f6c1c1b6/fd51b1003b17c827bdc128cb0dbf0b3f114de014/original.zip?1576578275,2020-04-02 13:40:33,
6,0,1653263650490174274,0,https://brahe.apptimize.com/api/device/v4/130222316,2020-04-02 13:40:33,
7,0,5380267639186626128,0,https://app.adjust.com/sdk_click,2020-04-02 13:40:33,
8,0,-1090972139,0,https://phoenix.burnerapp.com/rules,2020-04-02 13:40:33,
9,0,928198688,0,https://phoenix.burnerapp.com/store-products?store=apple,2020-04-02 13:40:33,
10,0,-7492632508810831091,0,https://app.adjust.com/attribution?event_buffering_enabled=1&needs_response_details=1&bundle_id=com.adhoclabs.burner&os_name=ios&idfa=0D99ABE9-B1D0-41C1-8C45-2681A498AD97&app_version=4&created_at=2020-04-02T09%3A40%3A29.906Z-0400&initiated_by=backend&persistent_ios_uuid=ca6e7631-6c7d-41e2-9828-a9b80dbb6178&app_version_short=4.0.18&device_type=iPhone&attribution_deeplink=1&device_name=iPhone8%2C4&os_build=17D50&idfv=2155F52F-9DBC-478C-9B5A-AD46824153AA&app_token=w4xn9be8lna8&os_version=13.3.1&environment=production&sent_at=2020-04-02T09%3A40%3A29.929Z-0400,2020-04-02 13:40:33,
11,0,-5351423415396197309,0,https://md-i-s.apptimize.com/api/metadata/v4/ANQgduA5NhzxdZHcCALcgqWJbvQgryw?rid=806001EC&guid=546BF936-4B26-4303-87EE-6F5BD28B1A1C,2020-04-05 00:47:42,
12,0,298038553869964615,0,https://brahe.apptimize.com/api/device/v4/212323039,2020-04-05 00:47:42,
13,0,4595724536188714761,0,https://app.adjust.com/attribution?event_buffering_enabled=1&needs_response_details=1&bundle_id=com.adhoclabs.burner&os_name=ios&idfa=0D99ABE9-B1D0-41C1-8C45-2681A498AD97&app_version=4&created_at=2020-04-04T20%3A47%3A45.837Z-0400&initiated_by=backend&persistent_ios_uuid=ca6e7631-6c7d-41e2-9828-a9b80dbb6178&app_version_short=4.0.18&device_type=iPhone&attribution_deeplink=1&device_name=iPhone8%2C4&os_build=17D50&idfv=2155F52F-9DBC-478C-9B5A-AD46824153AA&app_token=w4xn9be8lna8&os_version=13.3.1&environment=production&sent_at=2020-04-04T20%3A47%3A45.853Z-0400,2020-04-05 00:50:21,
