entry_ID,version,hash_value,storage_policy,request_key,time_stamp,partition
1,0,548254126,0,https://api.amplitude.com/,2020-04-15 00:53:09,
2,0,-3410228967505771190,0,https://z.moatads.com/AER/ios/feeb961/status.json?ts=608604841510&v=3.5.0,2020-04-15 00:54:05,
3,0,4221442779312347074,0,https://mads.amazon-adsystem.com/msdk/getConfig?appId=68bb548451634e1da6912ce91740be6f&dinfo=%7B%22make%22%3A%22Apple%22%2C%22os%22%3A%22iOS%22%2C%22osVersion%22%3A%2213.4.1%22%2C%22model%22%3A%22iPhone8%2C4%22%2C%22orientation%22%3A%22portrait%22%2C%22screenSize%22%3A%22640x1136%22%2C%22scalingFactor%22%3A%222.0%22%7D&idfa=0D99ABE9-B1D0-41C1-8C45-2681A498AD97&sdkVer=amznAdSDK-ios-2.2.15.1,2020-04-15 00:54:05,
4,0,-685266076,0,https://d3tplke66d0j4g.cloudfront.net/sdk-assets/Sound-Muted.png,2020-04-15 00:54:05,
5,0,-506674067,0,https://d3tplke66d0j4g.cloudfront.net/sdk-assets/Sound-On.png,2020-04-15 00:54:05,
6,0,6354741755109260130,0,https://ads.mopub.com/m/gdpr_sync,2020-04-15 00:54:05,
7,0,-1069615095821649697,0,https://dwxjayoxbnyrr.cloudfront.net/amazon-ads-v2.viewablejs,2020-04-15 00:54:05,
8,0,-878263540,0,https://d3tplke66d0j4g.cloudfront.net/sdk-assets/Play.png,2020-04-15 00:54:05,
9,0,-1921718397,0,https://app.adjust.com/session,2020-04-15 00:54:05,
10,0,-709550830,0,https://d3tplke66d0j4g.cloudfront.net/sdk-assets/Sound-Locked.png,2020-04-15 00:54:05,
11,0,5380267639186626128,0,https://app.adjust.com/sdk_click,2020-04-15 00:54:05,
12,0,-1265603572,0,https://service.getkeepsafe.com/switchboard/photos/ios?appId=com.keepsafe.KeepSafe&build=81935&country=US&device=iPhone&hardware=iPhone8%2C4&installId=5609256A-AFC7-4AE5-A50A-BC9130AE9AF5&lang=en&manufacturer=Apple&os_major_version=13&os_version=13.4.1&signupDate=20200414&tid=S8a33udpRbS0oFkFJQTiGg&uuid=S8a33udpRbS0oFkFJQTiGg&version=10.0.4,2020-04-15 00:54:05,
13,0,-514601569,0,https://app.adjust.com/event,2020-04-15 00:54:05,
14,0,-6804980869724588045,0,https://app.adjust.com/attribution?attribution_deeplink=1&needs_response_details=1&initiated_by=sdk&event_buffering_enabled=0&idfv=99413F2B-87F5-41D0-B8A9-FBB9E6C7E0FD&created_at=2020-04-14T20%3A54%3A01.343Z-0400&app_token=2awxj0qq229s&environment=production&idfa=0D99ABE9-B1D0-41C1-8C45-2681A498AD97&sent_at=2020-04-14T20%3A54%3A06.331Z-0400,2020-04-15 00:54:09,
15,0,1124704625563685770,0,https://device-provisioning.googleapis.com/checkin,2020-04-16 12:08:21,
16,0,7495743774918967385,0,https://z.moatads.com/AER/ios/feeb961/status.json?ts=608731698307&v=3.5.0,2020-04-16 12:08:21,
17,0,4675350133570952867,0,https://fcmtoken.googleapis.com/register,2020-04-16 12:08:21,
18,0,7219466206050373130,0,https://app.adjust.com/attribution?persistent_ios_uuid=c7d547e8-8624-49d6-b599-1f913a69be61&attribution_deeplink=1&needs_response_details=1&initiated_by=backend&event_buffering_enabled=0&idfv=99413F2B-87F5-41D0-B8A9-FBB9E6C7E0FD&created_at=2020-04-16T08%3A08%3A18.203Z-0400&app_token=2awxj0qq229s&environment=production&idfa=0D99ABE9-B1D0-41C1-8C45-2681A498AD97&sent_at=2020-04-16T08%3A08%3A23.873Z-0400,2020-04-16 12:08:27,
